City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Castro,BR,2022-07-13 12:56:38,-24.7911,-50.0119,55.24,94,100,7.94
298,Nyurba,RU,2022-07-13 12:56:39,63.2842,118.3319,62.51,74,100,3.47
299,Inverness,GB,2022-07-13 12:51:57,57.4791,-4.224,64.8,61,40,18.41
300,Dukat,RU,2022-07-13 12:56:39,62.55,155.55,70.05,65,47,7.74
301,Ercis,TR,2022-07-13 12:56:39,39.0287,43.3586,86.85,15,0,7.83
302,Tautira,PF,2022-07-13 12:56:40,-17.7333,-149.15,76.1,76,55,15.26
303,Daru,PG,2022-07-13 12:56:40,-9.0763,143.2092,76.75,79,100,14.5
304,San Salvador,SV,2022-07-13 12:54:01,13.6894,-89.1872,69.87,100,28,2.3
305,Crossville,US,2022-07-13 12:56:02,35.949,-85.0269,69.94,93,100,1.99
306,Kargasok,RU,2022-07-13 12:56:41,59.0556,80.8572,63.55,49,17,1.57
307,Cidreira,BR,2022-07-13 12:56:41,-30.1811,-50.2056,53.17,70,0,4.97
308,Manokwari,ID,2022-07-13 12:56:41,-0.8667,134.0833,78.93,80,93,2.17
309,Gamba,GA,2022-07-13 12:56:41,-2.65,10.0,77.2,68,93,9.33
310,Bontang,ID,2022-07-13 12:56:42,0.1333,117.5,79.32,85,99,1.54
311,Srivardhan,IN,2022-07-13 12:56:42,18.0333,73.0167,77.68,88,100,19.46
312,Tiarei,PF,2022-07-13 12:56:42,-17.5333,-149.3333,71.62,75,85,16.46
313,Bathsheba,BB,2022-07-13 12:56:43,13.2167,-59.5167,84.06,78,40,20.71
314,Pacasmayo,PE,2022-07-13 12:56:43,-7.4006,-79.5714,61.57,84,94,9.08
315,Eregli,TR,2022-07-13 12:56:43,37.5133,34.0467,86.68,18,0,8.03
316,Merauke,ID,2022-07-13 12:56:44,-8.4667,140.3333,75.87,80,56,13.56
317,Meulaboh,ID,2022-07-13 12:56:44,4.1363,96.1285,79.75,87,100,9.46
318,Sinjar,IQ,2022-07-13 12:56:44,36.3209,41.8754,104.81,10,0,10.74
319,Broome,US,2022-07-13 12:56:44,42.2506,-75.833,71.55,82,25,1.01
320,Faanui,PF,2022-07-13 12:56:45,-16.4833,-151.75,76.98,77,4,14.61
321,Cockburn Town,TC,2022-07-13 12:56:45,21.4612,-71.1419,80.87,80,0,18.07
322,Karlstad,SE,2022-07-13 12:56:45,59.3793,13.5036,63.16,77,75,10.36
323,Revda,RU,2022-07-13 12:56:46,56.801,59.9303,77.2,65,100,2.08
324,Harlingen,US,2022-07-13 12:56:24,26.1906,-97.6961,82.94,97,8,8.95
325,Chernyshevskiy,RU,2022-07-13 12:57:46,63.0128,112.4714,54.59,62,31,5.14
326,Vao,NC,2022-07-13 12:57:46,-22.6667,167.4833,74.62,89,100,25.59
327,Kahului,US,2022-07-13 12:57:47,20.8947,-156.47,77.85,91,40,13.0
328,Puerto Del Rosario,ES,2022-07-13 12:57:47,28.5004,-13.8627,76.75,69,20,14.97
329,Muros,ES,2022-07-13 12:57:47,42.7762,-9.0603,88.09,42,68,9.17
330,Scarborough,GB,2022-07-13 12:57:48,54.2797,-0.4044,71.92,52,0,5.01
331,Touba,CI,2022-07-13 12:57:48,8.2833,-7.6833,80.62,71,89,4.59
332,Azangaro,PE,2022-07-13 12:57:48,-14.9167,-70.2167,43.23,63,100,5.19
333,Nanortalik,GL,2022-07-13 12:57:48,60.1432,-45.2371,43.93,83,100,8.05
334,Alta Floresta,BR,2022-07-13 12:57:49,-9.8756,-56.0861,78.62,65,97,2.3
335,Talnakh,RU,2022-07-13 12:57:49,69.4865,88.3972,54.21,45,97,5.44
336,Gaya,IN,2022-07-13 12:57:49,24.7833,85.0,93.11,52,40,5.75
337,Roald,NO,2022-07-13 12:57:50,62.5833,6.1333,59.9,72,40,16.11
338,Arlit,NE,2022-07-13 12:57:50,18.7369,7.3853,108.77,10,69,6.58
339,Harbour Breton,CA,2022-07-13 12:57:50,47.4833,-55.7983,59.32,97,100,13.87
340,Clovis,US,2022-07-13 12:57:51,36.8252,-119.7029,75.61,64,0,2.8
341,Sanmenxia,CN,2022-07-13 12:57:51,34.7747,111.1814,82.63,77,100,4.88
342,Wadi Musa,JO,2022-07-13 12:57:51,30.3222,35.4793,82.35,31,3,10.78
343,Palang,BD,2022-07-13 12:57:52,23.2167,90.35,85.19,75,0,12.03
344,Kilimatinde,TZ,2022-07-13 12:57:52,-5.85,34.95,81.59,26,100,9.24
345,Guerrero Negro,MX,2022-07-13 12:57:52,27.9769,-114.0611,64.02,90,98,11.5
346,Paralimni,CY,2022-07-13 12:57:53,35.0375,33.9833,97.29,73,0,5.99
347,Athabasca,CA,2022-07-13 12:57:01,54.7169,-113.2854,52.21,91,11,11.95
348,Olafsvik,IS,2022-07-13 12:57:53,64.8945,-23.7142,49.87,73,47,9.13
349,Powell,US,2022-07-13 12:57:53,40.1578,-83.0752,73.6,79,0,0.0
350,Shelburne,CA,2022-07-13 12:57:54,44.0787,-80.2041,63.75,85,95,6.76
351,Okhotsk,RU,2022-07-13 12:57:54,59.3833,143.3,59.5,95,100,3.69
352,Riyadh,SA,2022-07-13 12:53:48,24.6877,46.7219,107.74,5,100,17.92
353,Bilibino,RU,2022-07-13 12:57:54,68.0546,166.4372,50.54,80,18,3.89
354,Moron De La Frontera,ES,2022-07-13 12:57:55,37.1208,-5.454,107.4,10,0,11.5
355,Makat,KZ,2022-07-13 12:57:55,47.6469,53.3463,103.15,15,0,8.97
356,Kongoussi,BF,2022-07-13 12:57:55,13.3258,-1.5347,96.57,34,98,7.27
357,Iqaluit,CA,2022-07-13 12:57:56,63.7506,-68.5145,40.73,93,100,6.91
358,Sena Madureira,BR,2022-07-13 12:57:56,-9.0656,-68.6569,79.7,70,3,1.21
359,Aksu,CN,2022-07-13 12:57:56,41.1231,80.2644,84.9,22,80,5.59
360,Malanje,AO,2022-07-13 12:57:56,-9.5402,16.341,86.61,15,6,4.25
361,Praia Da Vitoria,PT,2022-07-13 12:57:57,38.7333,-27.0667,73.65,88,100,12.86
362,Yining,CN,2022-07-13 12:57:57,29.0361,114.5636,83.61,71,98,2.93
363,Biak,ID,2022-07-13 12:57:57,-0.9131,122.8766,74.88,86,99,4.85
364,Marsabit,KE,2022-07-13 12:57:58,2.3284,37.9899,80.47,22,70,19.24
365,Tlapacoyan,MX,2022-07-13 12:57:58,19.9667,-97.2167,72.9,82,100,3.65
366,Morehead,US,2022-07-13 12:53:27,37.2711,-87.1764,72.0,97,0,0.0
367,Ust-Kuyga,RU,2022-07-13 12:57:58,70.0167,135.6,44.11,86,100,3.87
368,Avera,US,2022-07-13 12:53:32,33.194,-82.5271,76.51,90,100,3.18
369,Bridgton,US,2022-07-13 12:57:59,44.0548,-70.7128,76.77,68,0,4.09
370,Zaranj,AF,2022-07-13 12:57:59,30.9667,61.8833,105.76,7,0,26.17
371,Magalia,US,2022-07-13 12:58:59,39.8121,-121.5783,60.55,45,0,3.96
372,Arys,KZ,2022-07-13 12:59:00,42.4252,68.795,96.42,15,0,19.6
373,Coquimbo,CL,2022-07-13 12:59:00,-29.9533,-71.3436,49.73,93,100,5.75
374,Te Anau,NZ,2022-07-13 12:59:00,-45.4167,167.7167,39.72,98,100,1.68
375,Kavaratti,IN,2022-07-13 12:59:01,10.5669,72.642,81.5,81,100,18.86
376,Iclod,RO,2022-07-13 12:59:01,46.9833,23.8,77.11,23,22,16.73
377,Lusambo,CD,2022-07-13 12:59:01,-4.9667,23.45,93.76,21,100,6.26
378,Petropavlivka,UA,2022-07-13 12:59:01,48.4564,36.4367,83.37,23,63,15.5
379,Sioux Lookout,CA,2022-07-13 12:59:02,50.1001,-91.917,55.47,100,20,0.0
380,Iskateley,RU,2022-07-13 12:59:02,67.6803,53.1512,75.22,67,97,13.69
381,Kamenka,RU,2022-07-13 12:59:03,51.3223,42.7678,79.07,46,76,3.87
382,Ushtobe,KZ,2022-07-13 12:59:03,45.2514,77.9838,85.48,17,100,16.11
383,Balabac,PH,2022-07-13 12:59:03,7.9868,117.0645,81.84,81,100,16.96
384,San Ramon,US,2022-07-13 12:55:05,37.7799,-121.978,61.29,87,100,9.22
385,Port Lincoln,AU,2022-07-13 12:59:04,-34.7333,135.8667,52.75,79,5,3.85
386,Butterworth,MY,2022-07-13 12:59:04,5.3991,100.3638,84.25,83,20,2.3
387,Belokurikha,RU,2022-07-13 12:59:04,51.9959,84.9896,63.14,55,100,2.86
388,Salym,RU,2022-07-13 12:59:05,60.0625,71.4789,72.82,58,48,7.18
389,Namibe,AO,2022-07-13 12:54:21,-15.1961,12.1522,69.93,70,5,10.58
390,Mangrol,IN,2022-07-13 12:59:05,21.1167,70.1167,81.86,84,99,21.52
391,Geraldton,AU,2022-07-13 12:54:40,-28.7667,114.6,64.81,82,40,9.22
392,Sarakhs,IR,2022-07-13 12:59:06,36.5449,61.1577,99.16,13,0,21.3
393,Podyuga,RU,2022-07-13 12:59:06,61.095,40.8647,81.1,42,56,7.07
394,Deputatskiy,RU,2022-07-13 12:59:06,69.3,139.9,42.85,84,60,6.11
395,Chuy,UY,2022-07-13 12:59:07,-33.6971,-53.4616,46.02,75,0,7.31
396,Hillsboro,US,2022-07-13 12:59:07,45.5229,-122.9898,57.88,80,92,1.99
397,Puno,PE,2022-07-13 12:59:07,-15.8333,-70.0333,27.97,59,69,3.24
398,Nijar,ES,2022-07-13 12:59:08,36.9665,-2.206,78.44,74,20,8.05
399,Phangnga,TH,2022-07-13 12:59:08,8.4509,98.5298,82.44,93,100,4.41
400,Mandan,US,2022-07-13 12:56:03,46.8267,-100.8896,66.96,83,0,0.0
401,Ozernovskiy,RU,2022-07-13 12:59:08,51.5,156.5167,53.04,98,100,4.32
402,Puksoozero,RU,2022-07-13 12:59:09,62.5903,40.6066,80.98,43,68,7.45
403,Otane,NZ,2022-07-13 12:59:09,-39.8833,176.6333,52.02,83,34,3.98
404,Sayyan,YE,2022-07-13 12:59:09,15.1718,44.3244,67.01,48,100,10.92
405,Maragogi,BR,2022-07-13 12:59:09,-9.0122,-35.2225,78.64,79,99,14.14
406,Mtinko,TZ,2022-07-13 12:59:10,-4.55,34.85,77.23,27,18,12.3
407,Kindu,CD,2022-07-13 12:59:10,-2.95,25.95,93.94,28,52,6.38
408,Tokoroa,NZ,2022-07-13 12:59:10,-38.2333,175.8667,50.95,77,100,4.68
409,Hasanabad,IR,2022-07-13 12:59:11,36.5465,61.0543,98.98,13,0,21.43
410,Ust-Maya,RU,2022-07-13 12:59:11,60.4167,134.5333,63.72,86,84,2.86
411,San Nicolas,PH,2022-07-13 12:59:11,18.1725,120.5953,76.91,94,100,3.44
412,Long Beach,US,2022-07-13 12:55:01,33.767,-118.1892,64.85,88,100,4.61
413,Fenoarivo Atsinanana,MG,2022-07-13 12:59:12,-17.3667,49.4167,72.55,76,6,9.69
414,Thinadhoo,MV,2022-07-13 13:00:12,0.5333,72.9333,84.04,71,57,12.71
415,Lubbock,US,2022-07-13 12:55:28,33.6001,-101.8338,79.38,46,84,1.01
416,West Helena,US,2022-07-13 13:00:13,34.5507,-90.6418,80.28,67,34,4.45
417,Vagur,FO,2022-07-13 13:00:13,61.4732,-6.8119,50.05,92,99,20.18
418,Birjand,IR,2022-07-13 13:00:15,32.8663,59.2211,82.6,16,0,28.81
419,Labuhan,ID,2022-07-13 13:00:19,-6.8844,112.2051,79.09,85,94,6.96
420,Bayir,TR,2022-07-13 13:00:20,37.2687,28.2167,88.32,21,3,8.12
421,San Vicente De Canete,PE,2022-07-13 13:00:21,-13.0751,-76.3835,61.47,77,30,3.42
422,Batticaloa,LK,2022-07-13 13:00:21,7.7102,81.6924,86.56,53,98,21.23
423,Port-Gentil,GA,2022-07-13 13:00:22,-0.7193,8.7815,73.9,81,100,12.88
424,Poum,NC,2022-07-13 13:00:22,-20.2333,164.0167,74.71,86,100,15.35
425,Mutsu,JP,2022-07-13 13:00:23,41.2894,141.2169,67.6,94,88,8.37
426,Dor Marunt,RO,2022-07-13 13:00:23,44.45,26.9167,83.66,18,65,8.1
427,Dawlatabad,AF,2022-07-13 13:00:24,36.4141,64.9053,97.39,12,0,14.56
428,Mataram,ID,2022-07-13 13:00:24,-8.5833,116.1167,77.81,82,92,11.3
429,Palmer,US,2022-07-13 13:00:25,42.1584,-72.3287,76.24,73,0,5.82
430,Boke,GN,2022-07-13 13:00:25,10.9409,-14.2967,84.06,77,94,5.77
431,Sangar,RU,2022-07-13 13:00:26,63.9242,127.4739,62.11,91,31,4.68
432,Ola,RU,2022-07-13 13:00:26,59.5833,151.2833,53.46,89,4,4.59
433,Inhambane,MZ,2022-07-13 13:00:27,-23.865,35.3833,74.77,50,8,10.18
434,Kihei,US,2022-07-13 13:00:27,20.785,-156.4656,77.85,92,50,9.89
435,Najran,SA,2022-07-13 13:00:27,17.4924,44.1277,90.91,20,100,15.39
436,Mlonggo,ID,2022-07-13 13:00:28,-6.5333,110.7,77.88,88,100,6.89
437,Sitka,US,2022-07-13 13:00:28,57.0531,-135.33,52.18,91,89,2.95
438,Puerto Quijarro,BO,2022-07-13 13:00:29,-17.7833,-57.7667,73.04,59,100,3.24
439,Grand Gaube,MU,2022-07-13 13:00:29,-20.0064,57.6608,72.37,63,1,5.99
440,Lagos,NG,2022-07-13 13:00:30,6.5833,3.75,80.35,79,100,8.68
441,Gobabis,NA,2022-07-13 13:00:31,-22.45,18.9667,73.0,17,0,4.63
442,Penha,BR,2022-07-13 13:00:31,-26.7694,-48.6458,51.35,82,100,7.99
443,San Jose,US,2022-07-13 12:58:30,37.3394,-121.895,62.74,84,75,6.91
444,Kuah,MY,2022-07-13 13:00:32,6.3265,99.8432,83.8,77,100,13.42
445,Gjirokaster,AL,2022-07-13 13:00:32,40.0758,20.1389,85.71,25,6,5.01
446,Jacareacanga,BR,2022-07-13 13:00:32,-6.2222,-57.7528,85.15,46,22,3.24
447,Spokane,US,2022-07-13 13:00:33,47.6166,-117.3677,66.38,86,90,3.0
448,Umm Kaddadah,SD,2022-07-13 13:00:33,13.6017,26.6876,92.44,35,98,10.4
449,Belgrade,RS,2022-07-13 13:00:33,44.804,20.4651,84.42,29,0,12.66
450,Columbus,US,2022-07-13 12:56:55,39.9612,-82.9988,74.1,78,0,3.11
451,Tiznit,MA,2022-07-13 13:00:34,29.5833,-9.5,101.52,14,2,9.1
452,Hearst,CA,2022-07-13 13:00:34,49.6835,-83.6665,56.98,54,4,5.95
453,Yellandu,IN,2022-07-13 13:00:35,17.6,80.3333,72.54,93,100,18.12
454,Tommot,RU,2022-07-13 13:00:35,58.9564,126.2925,63.77,90,100,0.31
455,Mersing,MY,2022-07-13 13:00:36,2.4312,103.8405,80.64,83,100,5.59
456,Mandal,IN,2022-07-13 13:01:36,25.45,74.5667,90.79,55,95,4.5
457,Hargeysa,SO,2022-07-13 13:01:36,9.56,44.065,85.44,30,66,20.65
458,Farmington,US,2022-07-13 13:00:14,36.7281,-108.2187,67.77,61,56,8.99
459,Sosnovo-Ozerskoye,RU,2022-07-13 13:01:37,52.5249,111.5418,66.69,46,87,3.09
460,Gerash,IR,2022-07-13 13:01:37,27.6652,54.1371,104.63,5,24,13.71
461,Norsup,VU,2022-07-13 13:01:38,-16.0667,167.3833,78.21,81,27,9.84
462,Honningsvag,NO,2022-07-13 13:01:38,70.9821,25.9704,60.57,75,100,12.64
463,Savannah,US,2022-07-13 12:59:46,32.0835,-81.0998,85.96,83,90,6.85
464,Richards Bay,ZA,2022-07-13 13:01:38,-28.783,32.0377,76.19,51,0,6.26
465,Jinchang,CN,2022-07-13 13:01:39,38.4953,102.1739,83.98,29,53,15.14
466,Adamovka,RU,2022-07-13 13:01:39,51.5223,59.9396,69.87,81,100,10.6
467,Coahuayana,MX,2022-07-13 13:01:39,18.7333,-103.6833,76.96,88,100,3.24
468,Kearney,US,2022-07-13 13:01:40,40.6995,-99.0815,72.34,72,2,5.01
469,Helmstedt,DE,2022-07-13 13:01:40,52.2279,11.0099,87.48,33,59,18.21
470,La Mana,EC,2022-07-13 13:01:40,-0.9333,-79.2167,70.9,89,95,1.86
471,Shellbrook,CA,2022-07-13 13:01:41,53.2168,-106.4011,63.3,72,0,10.65
472,Kurilsk,RU,2022-07-13 13:01:41,45.2333,147.8833,53.49,94,21,6.17
473,Pacific Grove,US,2022-07-13 13:01:41,36.6177,-121.9166,60.03,91,46,1.99
474,Concepcion,CL,2022-07-13 13:01:42,-36.827,-73.0498,46.2,93,100,3.44
475,Kirakira,SB,2022-07-13 13:01:42,-10.4544,161.9205,77.5,76,98,5.97
476,Coventry,GB,2022-07-13 13:01:42,52.4066,-1.5122,76.3,44,0,9.22
477,Kulu,TR,2022-07-13 13:01:43,39.0951,33.0799,82.98,26,46,3.29
478,Yichang,CN,2022-07-13 13:01:43,30.7144,111.2847,87.89,72,100,4.12
479,Kudahuvadhoo,MV,2022-07-13 13:01:43,2.6708,72.8944,83.28,72,14,11.27
480,Timizart,DZ,2022-07-13 13:01:44,36.8,4.2667,91.72,34,0,13.51
481,Ahuimanu,US,2022-07-13 13:01:44,21.4447,-157.8378,76.75,85,75,4.0
482,Havre-Saint-Pierre,CA,2022-07-13 13:01:44,50.2334,-63.5986,59.36,88,100,19.57
483,Matara,LK,2022-07-13 13:01:45,5.9485,80.5353,79.68,82,23,12.5
484,Dzhebariki-Khaya,RU,2022-07-13 13:01:45,62.2167,135.8,62.1,91,90,2.17
485,Vestmannaeyjar,IS,2022-07-13 13:01:45,63.4427,-20.2734,50.99,81,75,17.27
486,High Level,CA,2022-07-13 13:01:46,58.5169,-117.136,56.16,77,100,6.91
487,Mitsamiouli,KM,2022-07-13 13:01:46,-11.3847,43.2844,78.39,74,47,13.35
488,Barstow,US,2022-07-13 13:01:46,34.8986,-117.0228,76.19,25,0,4.34
489,Husavik,IS,2022-07-13 13:01:47,66.0449,-17.3389,51.85,63,2,4.18
490,Tanete,ID,2022-07-13 13:01:47,-3.9443,119.7848,74.68,96,99,3.76
491,Charters Towers,AU,2022-07-13 13:01:47,-20.1,146.2667,51.12,49,0,12.75
492,Udachnyy,RU,2022-07-13 13:01:48,66.4167,112.4,56.17,60,100,7.27
493,Nieuw Nickerie,SR,2022-07-13 13:01:48,5.95,-56.9833,79.77,87,27,9.37
494,Christchurch,NZ,2022-07-13 12:56:49,-43.5333,172.6333,50.2,53,100,13.8
495,Whyalla,AU,2022-07-13 13:01:49,-33.0333,137.5833,50.99,80,4,8.23
496,Vardo,NO,2022-07-13 13:01:49,70.3705,31.1107,53.58,94,100,8.05
497,Daphne,US,2022-07-13 12:57:38,30.6035,-87.9036,78.26,78,100,7.0
498,Marienburg,PL,2022-07-13 13:01:50,54.0359,19.0266,83.84,45,26,16.64
499,Kalemie,CD,2022-07-13 13:01:50,-5.9475,29.1947,78.51,46,72,7.83
500,Krasnorechenskiy,RU,2022-07-13 13:01:50,44.6265,135.3532,63.36,99,100,3.53
501,Ketchikan,US,2022-07-13 13:02:51,55.3422,-131.6461,53.58,94,100,4.32
502,Rawson,AR,2022-07-13 13:02:51,-43.3002,-65.1023,38.68,52,0,9.28
503,Chateaubelair,VC,2022-07-13 13:02:51,13.2833,-61.25,79.05,76,35,14.34
504,Miraflores,MX,2022-07-13 13:02:52,19.2167,-98.8083,60.03,84,60,1.3
505,Rottingdean,GB,2022-07-13 13:02:52,50.8098,-0.0594,85.05,54,0,10.36
506,Linares,CL,2022-07-13 13:02:52,-35.85,-71.6,46.53,82,100,4.07
507,Prince Rupert,CA,2022-07-13 13:02:53,54.3161,-130.3201,53.69,87,100,5.75
508,Melo,UY,2022-07-13 13:02:53,-32.3667,-54.1833,45.27,75,0,7.81
509,Maceio,BR,2022-07-13 13:01:18,-9.6658,-35.7353,78.24,83,75,12.66
510,Senador Jose Porfirio,BR,2022-07-13 13:02:53,-2.5908,-51.9542,82.36,70,99,1.01
511,Puerto Colombia,CO,2022-07-13 13:02:54,10.9878,-74.9547,80.2,80,12,6.62
512,Nogent-Le-Rotrou,FR,2022-07-13 13:02:54,48.3333,1.0,92.64,15,100,6.67
513,Thiruvananthapuram,IN,2022-07-13 13:00:11,8.4833,76.9167,78.78,89,75,9.22
514,Chizhou,CN,2022-07-13 13:02:54,30.6578,117.4831,85.48,71,100,4.7
515,Port Hedland,AU,2022-07-13 13:02:55,-20.3167,118.5667,60.85,72,0,0.0
516,Egvekinot,RU,2022-07-13 13:02:55,66.3167,-179.1667,45.3,91,100,2.01
517,Gomel,BY,2022-07-13 13:02:55,52.4345,30.9754,60.78,94,100,15.66
518,High Rock,BS,2022-07-13 13:02:55,26.6208,-78.2833,84.43,72,43,13.06
519,Polson,US,2022-07-13 13:02:56,47.6936,-114.1632,67.71,72,100,1.43
520,Moose Factory,CA,2022-07-13 13:02:56,51.2585,-80.6094,55.38,71,0,8.05
521,South Venice,US,2022-07-13 13:02:56,27.0531,-82.4243,86.99,77,0,6.91
522,Hami,CN,2022-07-13 13:02:57,42.8,93.45,88.54,17,87,17.02
523,Taft,IR,2022-07-13 13:02:57,31.7471,54.2088,93.15,8,0,13.8
524,Nawabshah,PK,2022-07-13 13:00:44,26.2483,68.4096,102.54,35,8,5.12
525,Aksarka,RU,2022-07-13 13:02:57,66.5606,67.7975,70.61,70,79,8.39
526,Neuquen,AR,2022-07-13 13:00:24,-38.9516,-68.0591,42.39,57,100,7.09
527,Yeppoon,AU,2022-07-13 13:02:58,-23.1333,150.7333,53.38,63,0,9.62
528,Florianopolis,BR,2022-07-13 13:02:58,-27.6146,-48.5012,57.7,73,100,5.61
529,Mahibadhoo,MV,2022-07-13 13:02:58,3.7833,72.9667,83.03,73,62,10.49
530,Gravdal,NO,2022-07-13 13:02:59,68.1214,13.5031,58.89,63,40,14.97
531,Manzhouli,CN,2022-07-13 13:02:59,49.6,117.4333,62.74,84,100,5.57
532,Caxias,PT,2022-07-13 13:02:59,38.7031,-9.2767,102.47,17,20,5.75
533,San Cristobal,VE,2022-07-13 13:03:00,7.7669,-72.225,74.91,56,41,6.13
534,Pangai,TO,2022-07-13 13:03:00,-19.8,-174.35,77.54,86,3,23.02
535,Kloulklubed,PW,2022-07-13 13:03:00,7.0419,134.2556,82.76,76,100,7.38
536,Altay,CN,2022-07-13 13:03:00,47.8667,88.1167,68.65,62,59,2.59
537,Fuling,CN,2022-07-13 13:03:01,29.7022,107.3919,85.42,72,73,5.41
538,Saurimo,AO,2022-07-13 13:03:01,-9.6608,20.3916,86.85,17,0,4.76
539,Batemans Bay,AU,2022-07-13 13:03:01,-35.7167,150.1833,45.73,75,11,9.31
540,Garowe,SO,2022-07-13 13:03:02,8.4054,48.4845,93.04,26,12,28.34
541,Road Town,VG,2022-07-13 13:03:02,18.4167,-64.6167,81.36,78,97,20.31
542,Kupang,ID,2022-07-13 13:03:02,-10.1667,123.5833,73.63,71,28,14.29
543,Milkovo,RU,2022-07-13 13:03:03,54.7167,158.6167,71.73,83,100,0.18
544,Mokshan,RU,2022-07-13 13:03:03,53.4365,44.6132,68.32,77,92,7.85
545,Medeiros Neto,BR,2022-07-13 13:03:04,-17.3739,-40.2206,77.16,51,9,3.98
546,Opuwo,NA,2022-07-13 13:03:04,-18.0607,13.84,79.02,19,0,11.01
547,Bangalore,IN,2022-07-13 13:03:04,12.9762,77.6033,73.22,56,100,20.94
548,Port Keats,AU,2022-07-13 13:03:05,-14.25,129.55,64.47,28,77,10.2
549,Fort Nelson,CA,2022-07-13 13:04:05,58.8053,-122.7002,48.4,72,63,2.26
550,La Malbaie,CA,2022-07-13 13:04:05,47.6575,-70.1559,66.43,66,0,6.87
551,Nouadhibou,MR,2022-07-13 13:04:06,20.931,-17.0347,68.85,85,11,24.49
